RECORDING_SESSION_LABEL	TRIAL_INDEX	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_1	IA_FSA_COUNT_2	IA_FSA_COUNT_3	IA_FSA_DURATION_1	IA_FSA_DURATION_2	IA_FSA_DURATION_3	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	bg	bg_code	calibration	condition	frame_number	phase	session	trial_w_session	video_file	video_id	video_latency
Ace_1	4	Ace_1.edf	RIGHT	RECORDING_SESSION	75000.00	6610.00	515	716	0.2179	false	.	716	1	.	.	1	5323	0	838.30	260.70	1	716	6038	0.2500	1	123.30	.	5323	.	.	.	.	.	0.2500	1	0	0	1	0	0	1531	.	2	.	IA_end_position	716	1	5323	838.30	260.70	716	6038	0.2500	1	123.30	.	5323	.	.	.	.	.	715	0	0	6610.00	6610.00	.	0	0	0	0	0	0	716	965	1	.	.	.	.	.	.	.	.	.	.	.	.	716	0	1531	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[2, 3]	true	1240236	2	end_IP	true	1236736	Fixations	3286.00	4	3	Trial: 4	1231413	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_1	4	False	white	(230, 230, 230)	w_minion32.mp4	con	30.3	test1	control_session	4	two_occluders_reappear.mp4	9	8500
Ace_1	4	Ace_1.edf	RIGHT	RECORDING_SESSION	786432.00	7670.00	768	3286	1.0000	false	.	716	1	.	.	1	5323	0	838.30	260.70	1	3286	8823	1.0000	4	838.30	.	5323	.	.	.	.	.	1.0000	4	0	0	2	0	0	1039	.	3	.	screen_aoi	591	1	8232	740.60	147.40	3286	8823	1.0000	4	838.30	.	5323	13.12	-4.48	8231	3	8158	0	1	1	8438.00	6610.00	.	0	0	0	0	0	0	2570	1024	1	1531	1	6096	591.60	198.80	.	.	.	.	.	.	.	2570	0	.	.	448	1	7710	305.30	130.60	.	.	.	.	.	.	.	0	RECTANGLE	[2, 3]	true	1240236	2	end_IP	true	1236736	Fixations	3286.00	4	3	Trial: 4	1231413	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_1	4	False	white	(230, 230, 230)	w_minion32.mp4	con	30.3	test1	control_session	4	two_occluders_reappear.mp4	9	8500
Ace_2	1	Ace_2.edf	RIGHT	RECORDING_SESSION	75000.00	.	515	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	.	1	.	IA_IA_between_screens	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	387	0	0	.	.	.	.	.	.	.	.	.	.	637	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[2]	true	1917531	2	end_IP	true	1917335	Fixations	175.00	2	3	Trial: 1	1911625	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_2	1	False	white	(230, 230, 230)	w_fly32.mp4	hab	30.3	hab1	control_session	1	two_occluders_familiarisation.mp4	6	5200
Ace_2	1	Ace_2.edf	RIGHT	RECORDING_SESSION	75000.00	6040.00	515	175	1.0000	false	.	161	1	.	.	1	5710	0	746.00	309.60	1	175	5906	1.0000	2	31.00	.	5710	.	.	.	.	.	1.0000	2	0	1	0	0	14	0	.	2	.	IA_end_position	14	1	5892	800.70	304.40	175	5906	1.0000	2	31.00	.	5710	1.04	-9.30	5891	1	5871	715	0	0	6114.00	5966.00	.	0	0	0	0	0	0	175	965	1	14	1	5892	800.70	304.40	.	.	.	.	.	.	.	175	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[2]	true	1917531	2	end_IP	true	1917335	Fixations	175.00	2	3	Trial: 1	1911625	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_2	1	False	white	(230, 230, 230)	w_fly32.mp4	hab	30.3	hab1	control_session	1	two_occluders_familiarisation.mp4	6	5200
Ace_2	1	Ace_2.edf	RIGHT	RECORDING_SESSION	786432.00	6040.00	768	175	1.0000	false	.	161	1	.	.	1	5710	0	746.00	309.60	.	175	5906	1.0000	2	746.00	.	5710	.	.	.	.	.	1.0000	2	0	0	0	0	0	0	.	3	.	screen_aoi	14	1	5892	800.70	304.40	175	5906	1.0000	2	746.00	.	5710	1.04	-9.30	5891	1	5871	0	0	0	6114.00	5966.00	.	0	0	0	0	0	0	.	1024	1	14	1	5892	800.70	304.40	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	RECTANGLE	[2]	true	1917531	2	end_IP	true	1917335	Fixations	175.00	2	3	Trial: 1	1911625	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_2	1	False	white	(230, 230, 230)	w_fly32.mp4	hab	30.3	hab1	control_session	1	two_occluders_familiarisation.mp4	6	5200
Ace_2	2	Ace_2.edf	RIGHT	RECORDING_SESSION	75000.00	.	515	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	.	1	.	IA_IA_between_screens	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	387	0	0	.	.	.	.	.	.	.	.	.	.	637	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[2]	true	1923987	2	end_IP	true	1923791	Fixations	196.00	1	3	Trial: 2	1918101	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_2	2	False	white	(230, 230, 230)	w_fly32.mp4	hab	30.3	hab2	control_session	2	two_occluders_familiarisation.mp4	7	5200
Ace_2	2	Ace_2.edf	RIGHT	RECORDING_SESSION	75000.00	6877.00	515	196	1.0000	false	.	196	1	.	.	1	5690	0	816.10	260.10	1	196	5886	1.0000	1	101.10	.	5690	.	.	.	.	.	1.0000	1	0	0	0	0	0	0	.	2	.	IA_end_position	196	1	5690	816.10	260.10	196	5886	1.0000	1	101.10	.	5690	.	.	.	.	.	715	0	0	6877.00	6877.00	.	0	0	0	0	0	0	196	965	1	.	.	.	.	.	.	.	.	.	.	.	.	196	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[2]	true	1923987	2	end_IP	true	1923791	Fixations	196.00	1	3	Trial: 2	1918101	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_2	2	False	white	(230, 230, 230)	w_fly32.mp4	hab	30.3	hab2	control_session	2	two_occluders_familiarisation.mp4	7	5200
Ace_2	2	Ace_2.edf	RIGHT	RECORDING_SESSION	786432.00	6877.00	768	196	1.0000	false	.	196	1	.	.	1	5690	0	816.10	260.10	.	196	5886	1.0000	1	816.10	.	5690	.	.	.	.	.	1.0000	1	0	0	0	0	0	0	.	3	.	screen_aoi	196	1	5690	816.10	260.10	196	5886	1.0000	1	816.10	.	5690	.	.	.	.	.	0	0	0	6877.00	6877.00	.	0	0	0	0	0	0	.	1024	1	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	RECTANGLE	[2]	true	1923987	2	end_IP	true	1923791	Fixations	196.00	1	3	Trial: 2	1918101	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_2	2	False	white	(230, 230, 230)	w_fly32.mp4	hab	30.3	hab2	control_session	2	two_occluders_familiarisation.mp4	7	5200
Ace_2	3	Ace_2.edf	RIGHT	RECORDING_SESSION	75000.00	.	515	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	.	1	.	IA_IA_between_screens	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	387	0	0	.	.	.	.	.	.	.	.	.	.	637	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[2]	true	1930385	2	end_IP	true	1930191	Fixations	176.00	1	3	Trial: 3	1924574	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_2	3	False	white	(230, 230, 230)	w_fly32.mp4	hab	30.3	hab3	control_session	3	two_occluders_familiarisation.mp4	8	5200
Ace_2	3	Ace_2.edf	RIGHT	RECORDING_SESSION	75000.00	6577.00	515	176	1.0000	false	.	176	1	.	.	1	5635	0	819.60	278.70	1	176	5811	1.0000	1	104.60	.	5635	1.09	-20.97	5634	.	5614	1.0000	1	0	0	0	0	0	0	.	2	.	IA_end_position	176	1	5635	819.60	278.70	176	5811	1.0000	1	104.60	.	5635	1.09	-20.97	5634	.	5614	715	0	0	6577.00	6577.00	.	0	0	0	0	0	0	176	965	1	.	.	.	.	.	.	.	.	.	.	.	.	176	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[2]	true	1930385	2	end_IP	true	1930191	Fixations	176.00	1	3	Trial: 3	1924574	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_2	3	False	white	(230, 230, 230)	w_fly32.mp4	hab	30.3	hab3	control_session	3	two_occluders_familiarisation.mp4	8	5200
