RECORDING_SESSION_LABEL	TRIAL_INDEX	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_1	IA_FSA_COUNT_2	IA_FSA_COUNT_3	IA_FSA_DURATION_1	IA_FSA_DURATION_2	IA_FSA_DURATION_3	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	bg	bg_code	calibration	condition	frame_number	phase	session	trial_w_session	video_file	video_id	video_latency
Cheynna2	2	Cheynna2.edf	RIGHT	RECORDING_SESSION	786432.00	5733.40	768	4571	1.0000	false	.	258	1	.	.	1	320	0	523.50	325.60	1	4571	5314	1.0000	5	523.50	.	320	.	.	.	.	.	1.0000	5	1	0	1	2482	0	24	.	3	.	screen_aoi	579	1	4735	801.40	252.60	4571	5314	1.0000	5	523.50	.	320	7.35	-4.41	4734	4	4672	0	0	0	6443.00	4782.00	.	0	0	1	1	1	1	4313	1024	1	1228	1	640	174.70	276.60	.	.	.	.	.	.	.	1252	0	.	.	24	1	1894	287.50	252.50	.	.	.	.	.	.	.	0	RECTANGLE	[1, 3, 1, 2]	true	4027337	3	video_playing_IP	true	4022343	Fixations	4571.00	5	3	Trial: 2	4022023	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Cheynna2	2	False	white	(230, 230, 230)	w_minion32.mp4	hab	30.3	hab2	control_session	2	two_occluders_familiarisation.mp4	7	5200
Cheynna2	3	Cheynna2.edf	RIGHT	RECORDING_SESSION	75000.00	5665.50	515	3847	0.8102	false	.	342	1	.	.	1	284	0	528.20	317.00	1	342	625	0.3333	1	141.20	.	284	.	.	.	.	.	0.6667	2	0	0	1	0	0	901	.	1	.	IA_IA_between_screens	3505	2	1775	625.70	242.40	3505	5280	0.3333	1	238.70	168.20	1775	10.84	-4.39	1774	2	1583	387	1	1	6645.00	4686.00	.	1	1	0	0	0	0	342	637	2	3505	2	1775	625.70	242.40	3505	5280	0.3333	1	238.70	168.20	1775	342	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 1]	true	4033451	3	video_playing_IP	true	4028455	Fixations	4748.00	3	3	Trial: 3	4028171	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Cheynna2	3	False	white	(230, 230, 230)	w_minion32.mp4	hab	30.3	hab3	control_session	3	two_occluders_familiarisation.mp4	8	5200
Cheynna2	3	Cheynna2.edf	RIGHT	RECORDING_SESSION	75000.00	.	515	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	0	0	.	2	.	IA_end_position	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	715	0	0	.	.	.	.	.	.	.	.	.	.	965	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 1]	true	4033451	3	video_playing_IP	true	4028455	Fixations	4748.00	3	3	Trial: 3	4028171	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Cheynna2	3	False	white	(230, 230, 230)	w_minion32.mp4	hab	30.3	hab3	control_session	3	two_occluders_familiarisation.mp4	8	5200
Cheynna2	3	Cheynna2.edf	RIGHT	RECORDING_SESSION	786432.00	5413.33	768	4748	1.0000	false	.	342	1	.	.	1	284	0	528.20	317.00	1	4748	5280	1.0000	3	528.20	.	284	.	.	.	.	.	1.0000	3	1	0	0	3505	0	0	.	3	.	screen_aoi	3505	1	1775	625.70	242.40	4748	5280	1.0000	3	528.20	.	284	10.84	-4.39	1774	2	1583	0	0	0	6645.00	4686.00	.	0	0	1	1	1	1	4406	1024	1	901	1	682	218.80	280.10	.	.	.	.	.	.	.	901	0	.	.	3505	1	1775	625.70	242.40	.	.	.	.	.	.	.	0	RECTANGLE	[1, 3, 1]	true	4033451	3	video_playing_IP	true	4028455	Fixations	4748.00	3	3	Trial: 3	4028171	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Cheynna2	3	False	white	(230, 230, 230)	w_minion32.mp4	hab	30.3	hab3	control_session	3	two_occluders_familiarisation.mp4	8	5200
Cheynna2	4	Cheynna2.edf	RIGHT	RECORDING_SESSION	75000.00	5825.00	515	1341	0.2760	false	.	1277	1	.	.	1	621	0	596.60	261.30	1	1341	1998	0.4000	2	209.60	.	621	.	.	.	.	.	0.4000	2	1	0	1	64	0	1364	.	1	.	IA_IA_between_screens	64	1	1935	424.90	262.60	1341	1998	0.4000	2	209.60	.	621	4.64	178.42	1934	1	1898	387	1	1	6622.00	5028.00	.	0	0	0	0	0	0	1341	637	1	64	1	1935	424.90	262.60	.	.	.	.	.	.	.	1341	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 2]	true	4039865	3	video_playing_IP	true	4034870	Fixations	4858.00	5	3	Trial: 4	4034249	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Cheynna2	4	False	white	(230, 230, 230)	w_minion32.mp4	con	30.3	test1	control_session	4	two_occluders_reappear.mp4	9	8500
Cheynna2	4	Cheynna2.edf	RIGHT	RECORDING_SESSION	75000.00	6728.00	515	453	0.0932	false	.	453	5	3	[3, 1]	3	5163	2	828.10	226.40	0	453	5616	0.2000	1	113.10	179.10	5163	7.14	-10.33	5162	4	5111	0.2000	1	0	0	0	0	0	0	.	2	.	IA_end_position	453	1	5163	828.10	226.40	453	5616	0.2000	1	113.10	179.10	5163	7.14	-10.33	5162	4	5111	715	0	0	6728.00	6728.00	.	1	1	0	0	0	0	453	965	1	.	.	.	.	.	.	.	.	.	.	.	.	453	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 2]	true	4039865	3	video_playing_IP	true	4034870	Fixations	4858.00	5	3	Trial: 4	4034249	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Cheynna2	4	False	white	(230, 230, 230)	w_minion32.mp4	con	30.3	test1	control_session	4	two_occluders_reappear.mp4	9	8500
Cheynna2	4	Cheynna2.edf	RIGHT	RECORDING_SESSION	786432.00	6507.80	768	4858	1.0000	false	.	1277	1	.	.	1	621	0	596.60	261.30	1	4858	5616	1.0000	5	596.60	.	621	.	.	.	.	.	1.0000	5	0	1	1	0	453	1700	.	3	.	screen_aoi	453	1	5163	828.10	226.40	4858	5616	1.0000	5	596.60	.	621	7.14	-10.33	5162	4	5111	0	0	0	7654.00	5028.00	.	0	0	1	1	1	1	3517	1024	1	64	1	1935	424.90	262.60	.	.	.	.	.	.	.	3064	0	.	.	1364	1	2014	380.20	219.70	.	.	.	.	.	.	.	0	RECTANGLE	[1, 3, 2]	true	4039865	3	video_playing_IP	true	4034870	Fixations	4858.00	5	3	Trial: 4	4034249	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Cheynna2	4	False	white	(230, 230, 230)	w_minion32.mp4	con	30.3	test1	control_session	4	two_occluders_reappear.mp4	9	8500
Cheynna2	5	Cheynna2.edf	RIGHT	RECORDING_SESSION	75000.00	6203.00	515	4450	0.8990	false	.	4450	1	.	.	1	319	0	514.50	259.40	1	4450	4768	0.5000	1	127.50	.	319	.	.	.	.	.	0.5000	1	0	1	0	0	500	0	.	1	.	IA_IA_between_screens	4450	1	319	514.50	259.40	4450	4768	0.5000	1	127.50	.	319	.	.	.	.	.	387	1	1	6203.00	6203.00	.	0	0	0	0	0	0	4450	637	1	.	.	.	.	.	.	.	.	.	.	.	.	4450	0	500	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[1, 2]	true	4049296	3	video_playing_IP	true	4044296	Fixations	4950.00	2	3	Trial: 5	4043977	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Cheynna2	5	False	white	(230, 230, 230)	w_minion32.mp4	con	30.3	test2	control_session	5	two_occluders_reappear.mp4	10	8500
Cheynna2	5	Cheynna2.edf	RIGHT	RECORDING_SESSION	75000.00	6704.00	515	500	0.1010	false	.	500	2	1	[1]	2	4819	2	812.30	238.60	1	500	5319	0.5000	1	97.30	200.50	4819	6.39	-7.42	4818	1	4769	0.5000	1	0	0	0	0	0	0	.	2	.	IA_end_position	500	1	4819	812.30	238.60	500	5319	0.5000	1	97.30	200.50	4819	6.39	-7.42	4818	1	4769	715	1	1	6704.00	6704.00	.	0	0	0	0	0	0	500	965	1	.	.	.	.	.	.	.	.	.	.	.	.	500	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[1, 2]	true	4049296	3	video_playing_IP	true	4044296	Fixations	4950.00	2	3	Trial: 5	4043977	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Cheynna2	5	False	white	(230, 230, 230)	w_minion32.mp4	con	30.3	test2	control_session	5	two_occluders_reappear.mp4	10	8500
Cheynna2	5	Cheynna2.edf	RIGHT	RECORDING_SESSION	786432.00	6453.50	768	4950	1.0000	false	.	4450	1	.	.	1	319	0	514.50	259.40	.	4950	5319	1.0000	2	514.50	.	319	.	.	.	.	.	1.0000	2	0	0	0	0	0	0	.	3	.	screen_aoi	500	1	4819	812.30	238.60	4950	5319	1.0000	2	514.50	.	319	6.39	-7.42	4818	1	4769	0	0	0	6704.00	6203.00	.	0	0	0	0	0	0	.	1024	1	500	1	4819	812.30	238.60	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	RECTANGLE	[1, 2]	true	4049296	3	video_playing_IP	true	4044296	Fixations	4950.00	2	3	Trial: 5	4043977	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Cheynna2	5	False	white	(230, 230, 230)	w_minion32.mp4	con	30.3	test2	control_session	5	two_occluders_reappear.mp4	10	8500
Dawin_1	1	Dawin_1.edf	RIGHT	RECORDING_SESSION	75000.00	3481.67	515	1538	0.3298	false	.	813	1	.	.	1	122	0	526.10	258.80	1	813	934	0.0909	1	139.10	.	122	.	.	.	.	.	0.2727	3	1	0	2	298	0	667	.	1	.	IA_IA_between_screens	298	2	3072	519.20	318.80	725	3369	0.1818	2	70.20	0.70	2629	1.03	10.05	3071	6	3056	387	1	1	4015.00	2645.00	.	1	1	0	0	0	0	813	637	2	427	2	2629	457.20	322.90	725	3369	0.1818	2	70.20	0.70	2629	813	0	.	.	298	2	3072	519.20	318.80	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 1, 3, 2]	true	6921789	3	video_playing_IP	true	6916798	Fixations	4663.00	11	3	Trial: 1	6916676	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_1	1	False	white	(230, 230, 230)	w_fly64.mp4	hab	30.3	hab1	test_session	1	two_occluders_familiarisation.mp4	1	5200
Dawin_1	1	Dawin_1.edf	RIGHT	RECORDING_SESSION	75000.00	3703.00	515	898	0.1926	false	.	499	10	3	[3, 1]	5	4202	2	757.10	258.70	0	898	5113	0.1818	2	42.10	-155.50	4202	4.29	-138.16	4201	9	4159	0.1818	2	0	1	0	0	399	0	.	2	.	IA_end_position	399	1	4714	804.10	292.90	898	5113	0.1818	2	42.10	-155.50	4202	0.72	-23.76	4713	10	4701	715	0	0	3939.00	3467.00	.	1	1	0	0	0	0	898	965	1	399	1	4714	804.10	292.90	.	.	.	.	.	.	.	898	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 1, 3, 2]	true	6921789	3	video_playing_IP	true	6916798	Fixations	4663.00	11	3	Trial: 1	6916676	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_1	1	False	white	(230, 230, 230)	w_fly64.mp4	hab	30.3	hab1	test_session	1	two_occluders_familiarisation.mp4	1	5200
Dawin_1	1	Dawin_1.edf	RIGHT	RECORDING_SESSION	786432.00	3734.36	768	4663	1.0000	false	.	813	1	.	.	1	122	0	526.10	258.80	1	4663	5113	1.0000	11	526.10	.	122	.	.	.	.	.	1.0000	11	1	1	4	427	499	1560	.	3	.	screen_aoi	399	1	4714	804.10	292.90	4663	5113	1.0000	11	526.10	.	122	0.72	-23.76	4713	10	4701	0	0	0	4177.00	2645.00	.	0	0	1	2	1	2	3850	1024	1	519	1	1008	206.00	328.00	.	.	.	.	.	.	.	2227	0	.	.	276	1	1552	227.80	359.30	.	.	.	.	.	.	.	0	RECTANGLE	[1, 3, 1, 3, 2]	true	6921789	3	video_playing_IP	true	6916798	Fixations	4663.00	11	3	Trial: 1	6916676	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_1	1	False	white	(230, 230, 230)	w_fly64.mp4	hab	30.3	hab1	test_session	1	two_occluders_familiarisation.mp4	1	5200
Dawin_1	2	Dawin_1.edf	RIGHT	RECORDING_SESSION	75000.00	3454.33	515	1209	0.2544	false	.	289	1	.	.	1	691	0	456.10	356.90	1	289	979	0.1111	1	69.10	.	691	.	.	.	.	.	0.3333	3	1	0	2	523	0	1428	.	1	.	IA_IA_between_screens	523	2	3565	513.10	319.80	920	4087	0.2222	2	27.10	36.10	3148	1.70	12.11	3564	6	3545	387	1	1	3975.00	2427.00	.	1	1	0	0	0	0	289	637	2	397	2	3148	414.10	351.80	920	4087	0.2222	2	27.10	36.10	3148	289	0	.	.	523	2	3565	513.10	319.80	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 1, 3, 2]	true	6928273	3	video_playing_IP	true	6923273	Fixations	4753.00	9	3	Trial: 2	6922582	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_1	2	False	white	(230, 230, 230)	w_fly64.mp4	hab	30.3	hab2	test_session	2	two_occluders_familiarisation.mp4	2	5200
Dawin_1	2	Dawin_1.edf	RIGHT	RECORDING_SESSION	75000.00	3931.00	515	838	0.1763	false	.	838	9	3	[3, 1]	5	4853	2	763.60	307.10	0	838	5691	0.1111	1	48.60	73.00	4853	2.25	-16.88	4852	8	4827	0.1111	1	0	0	0	0	0	0	.	2	.	IA_end_position	838	1	4853	763.60	307.10	838	5691	0.1111	1	48.60	73.00	4853	2.25	-16.88	4852	8	4827	715	0	0	3931.00	3931.00	.	1	1	0	0	0	0	838	965	1	.	.	.	.	.	.	.	.	.	.	.	.	838	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 1, 3, 2]	true	6928273	3	video_playing_IP	true	6923273	Fixations	4753.00	9	3	Trial: 2	6922582	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_1	2	False	white	(230, 230, 230)	w_fly64.mp4	hab	30.3	hab2	test_session	2	two_occluders_familiarisation.mp4	2	5200
Dawin_1	2	Dawin_1.edf	RIGHT	RECORDING_SESSION	786432.00	3831.33	768	4753	1.0000	false	.	289	1	.	.	1	691	0	456.10	356.90	1	4753	5691	1.0000	9	456.10	.	691	.	.	.	.	.	1.0000	9	1	1	3	397	838	1278	.	3	.	screen_aoi	838	1	4853	763.60	307.10	4753	5691	1.0000	9	456.10	.	691	2.25	-16.88	4852	8	4827	0	0	0	4295.00	2427.00	.	0	0	1	2	1	2	4464	1024	1	713	1	1044	50.10	409.00	.	.	.	.	.	.	.	2706	0	.	.	374	1	1771	131.30	340.50	.	.	.	.	.	.	.	0	RECTANGLE	[1, 3, 1, 3, 2]	true	6928273	3	video_playing_IP	true	6923273	Fixations	4753.00	9	3	Trial: 2	6922582	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_1	2	False	white	(230, 230, 230)	w_fly64.mp4	hab	30.3	hab2	test_session	2	two_occluders_familiarisation.mp4	2	5200
Dawin_1	3	Dawin_1.edf	RIGHT	RECORDING_SESSION	75000.00	3249.67	515	1053	0.2241	false	.	331	1	.	.	1	1482	0	491.20	423.30	1	331	1812	0.1250	1	104.20	.	1482	.	.	.	.	.	0.3750	3	1	0	2	344	0	2053	.	1	.	IA_IA_between_screens	344	2	4642	605.10	280.90	722	4985	0.2500	2	87.20	60.90	4232	3.10	12.24	4641	5	4610	387	1	1	3675.00	2548.00	.	1	1	0	0	0	0	331	637	2	378	2	4232	474.20	312.70	722	4985	0.2500	2	87.20	60.90	4232	331	0	.	.	344	2	4642	605.10	280.90	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 1, 3, 2]	true	6935559	3	video_playing_IP	true	6930564	Fixations	4698.00	8	3	Trial: 3	6929082	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_1	3	False	white	(230, 230, 230)	w_fly64.mp4	hab	30.3	hab3	test_session	3	two_occluders_familiarisation.mp4	3	5200
Dawin_1	3	Dawin_1.edf	RIGHT	RECORDING_SESSION	75000.00	3726.00	515	387	0.0824	false	.	387	8	3	[3, 1]	5	6090	2	792.90	298.50	0	387	6477	0.1250	1	77.90	44.80	6090	2.10	3.13	6089	7	6063	0.1250	1	0	0	0	0	0	0	.	2	.	IA_end_position	387	1	6090	792.90	298.50	387	6477	0.1250	1	77.90	44.80	6090	2.10	3.13	6089	7	6063	715	0	0	3726.00	3726.00	.	1	1	0	0	0	0	387	965	1	.	.	.	.	.	.	.	.	.	.	.	.	387	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 1, 3, 2]	true	6935559	3	video_playing_IP	true	6930564	Fixations	4698.00	8	3	Trial: 3	6929082	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_1	3	False	white	(230, 230, 230)	w_fly64.mp4	hab	30.3	hab3	test_session	3	two_occluders_familiarisation.mp4	3	5200
Dawin_1	3	Dawin_1.edf	RIGHT	RECORDING_SESSION	786432.00	3574.62	768	4698	1.0000	false	.	331	1	.	.	1	1482	0	491.20	423.30	1	4698	6477	1.0000	8	491.20	.	1482	.	.	.	.	.	1.0000	8	1	1	2	378	387	1205	.	3	.	screen_aoi	387	1	6090	792.90	298.50	4698	6477	1.0000	8	491.20	.	1482	2.10	3.13	6089	7	6063	0	0	0	3907.00	2548.00	.	0	0	1	2	1	2	4367	1024	1	1015	1	1872	51.10	396.00	.	.	.	.	.	.	.	3258	0	.	.	511	1	2941	200.20	348.10	.	.	.	.	.	.	.	0	RECTANGLE	[1, 3, 1, 3, 2]	true	6935559	3	video_playing_IP	true	6930564	Fixations	4698.00	8	3	Trial: 3	6929082	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_1	3	False	white	(230, 230, 230)	w_fly64.mp4	hab	30.3	hab3	test_session	3	two_occluders_familiarisation.mp4	3	5200
Dawin_1	4	Dawin_1.edf	RIGHT	RECORDING_SESSION	75000.00	3263.00	515	2722	0.5950	false	.	364	1	.	.	1	1120	0	525.20	290.00	1	2722	3908	0.6000	3	138.20	.	1120	.	.	.	.	.	0.6000	3	2	0	1	2358	0	1582	.	1	.	IA_IA_between_screens	2057	1	1852	401.60	332.80	2722	3908	0.6000	3	138.20	.	1120	1.10	-120.32	1851	2	1834	387	1	1	4111.00	2547.00	.	0	0	0	0	0	0	2722	637	1	301	1	1533	397.70	361.60	.	.	.	.	.	.	.	2722	0	.	.	2057	1	1852	401.60	332.80	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 2]	true	6942498	3	video_playing_IP	true	6937508	Fixations	4575.00	5	3	Trial: 4	6936388	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_1	4	False	white	(230, 230, 230)	w_fly64.mp4	exp	30.3	test1	test_session	4	two_occluders_disappear.mp4	4	8500
Dawin_1	4	Dawin_1.edf	RIGHT	RECORDING_SESSION	75000.00	4275.00	515	271	0.0592	false	.	271	5	3	[3, 1]	3	5839	2	823.10	218.20	0	271	6110	0.2000	1	108.10	-70.90	5839	1.75	-68.87	5838	4	5809	0.2000	1	0	0	0	0	0	0	.	2	.	IA_end_position	271	1	5839	823.10	218.20	271	6110	0.2000	1	108.10	-70.90	5839	1.75	-68.87	5838	4	5809	715	0	0	4275.00	4275.00	.	1	1	0	0	0	0	271	965	1	.	.	.	.	.	.	.	.	.	.	.	.	271	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	215	RECTANGLE	[1, 3, 2]	true	6942498	3	video_playing_IP	true	6937508	Fixations	4575.00	5	3	Trial: 4	6936388	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_1	4	False	white	(230, 230, 230)	w_fly64.mp4	exp	30.3	test1	test_session	4	two_occluders_disappear.mp4	4	8500
Dawin_1	4	Dawin_1.edf	RIGHT	RECORDING_SESSION	786432.00	3562.00	768	4575	1.0000	false	.	364	1	.	.	1	1120	0	525.20	290.00	1	4575	6110	1.0000	5	525.20	.	1120	.	.	.	.	.	1.0000	5	0	1	0	0	271	0	.	3	.	screen_aoi	271	1	5839	823.10	218.20	4575	6110	1.0000	5	525.20	.	1120	1.75	-68.87	5838	4	5809	0	0	0	4275.00	2547.00	.	0	0	1	1	1	1	1853	1024	1	301	1	1533	397.70	361.60	.	.	.	.	.	.	.	1582	0	.	.	2057	1	1852	401.60	332.80	.	.	.	.	.	.	.	0	RECTANGLE	[1, 3, 2]	true	6942498	3	video_playing_IP	true	6937508	Fixations	4575.00	5	3	Trial: 4	6936388	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_1	4	False	white	(230, 230, 230)	w_fly64.mp4	exp	30.3	test1	test_session	4	two_occluders_disappear.mp4	4	8500
